idx,headline,summary,labels
9091,your playlist for the solar eclips,eclipses provoke strong feelings that make us reckon with the awesomeness of space. here are some songs that might give you the feeling of totality.,0
9092,"your roomba may be mapping your home, collecting data that could be sold","irobot, the company that makes the roomba robotic vacuum, is considering selling the mapping data the devices collect to a company like google or amazon.",1
9093,your uber car creates congestion. should you pay a fee to ride?,"a new york task force weighs a new fee on rides in for-hire vehicles in manhattan, which would be paid by riders and raise money to fix the subways.",5
9094,your ‘game of thrones’ guide: who is euron and how long is arya’s kill list?,"as is usually the case with “game of thrones” premieres, sunday’s episode had exposition galore. as is not usually the case with “game of thrones” premieres, this one had ed sheeran.",5
9095,your ‘game of thrones’ guide: why cersei tries to raise her credit scor,"also: isaac hempstead-wright talks to us about being the three-eyed raven, and carice van houten talks about the cryptic and evolving humanity of melisandre.",8
9096,"youth in san diego: skateboards, beach hangs and chicano cultur","“the city breathes skateboarding,” said bruna stalliviere, whom john francis peters met while photographing young san diegans this summer.",5
9097,"you’re getting better with age. your makeup should, too.","is your makeup working for you, or is it aging you?",8
9098,you’re no coward if you’re keeping some money out of stock,"some investing decisions don’t fit neatly into a spreadsheet. if you’re taking more career risk, it might be smart to keep more money in cash right now.",8
9099,you’ve heard of tennessee whiskey? meet new york state ry,"several craft distillers have banded together to create empire rye, an appellation they hope will help them break from the pack of new craft whiskeys.",5
9100,yukon government gives in to liquor industry on warning label experi,"as part of a government-financed study, warning labels of the health risks of alcohol were put on liquor bottles to test their effectiveness. the industry was not happy.",5
9101,yuzuru hanyu withdraws from key skating event after injuri,"hanyu, the reigning olympic champion, sustained ligament damage to his right ankle during an awkward landing of a four-revolution jump in training.",7
9102,"zimbabwe, with mugabe in custody, ventures into uncharted territori","the streets appear calm after the longtime leader’s detention, but the military action sent shock waves around the region.",5
9103,zimbabwe’s apparent coup: what we know,"the military has taken president robert mugabe into custody, but says it only plans on “targeting criminals” around the 93-year-old leader.",5
9104,zinke vows to end ‘virus’ of harassment in park servic,interior secretary ryan zinke outlined new initiatives to deal with harassment in the national park service after the release of an internal survey.,4
9105,"zurich esposito, brian mccormick",the couple met at a gym in chicago in september 2001.,8
9106,‘a bleak picture’ for women trying to rise at law firm,"women make up just under 35 percent of lawyers at law firms, a law360 report found, and their share of equity partnerships remains at 20 percent.",7
9107,‘a new progressive era’ in new york c,"as he starts his second term, mayor bill de blasio sets aside clinton centrism in favor of sanders-style progressivism.",4
9108,‘a world of misery few of us really see’: readers and a bureau chief discuss haiti’s abandoned dead,"catherine porter, who has visited haiti 20 times, explains how she discovered the men who collect and bury the bodies of impoverished haitians.",7
9109,‘all we see is dead bodies’: floods and mudslides ravage sierra leon,"survivors in freetown, the capital, resorted to stacking bodies on soccer fields, after heavy rain and mudslides killed as many as 200 people.",7
9110,‘another fantastic week’: tom price’s celebratory travelogu,"the health and human services secretary sent dispatches from his globe-trotting to agency staff members, including many who faced budget-related travel restrictions.",5
9111,‘army’ of lobbyists hits capitol hill to defend nafta,more than 100 business and industry leaders lobbied senators on tuesday in an effort to preserve nafta.,8
9112,‘at the stroke of midnight my entire family was displaced’,"seventy years ago, millions of people were uprooted as british india was carved up along religious and political lines. here are some of their stories.",5
9113,‘at the tip of the spear’: guam residents on u.s.-north korea tens,"we asked readers how they felt about the recent threats. their responses were laced with frustration, fear and a strong sense of home.",1
9114,"‘baffled’ by rohingya stance, u.n. official scolds aung san suu kyi","myanmar’s people would listen if the nobel laureate told her followers, “hey, let’s show some humanity,” the united nations’ rights investigator said.",4
9115,‘bedlam out here in arizona’ after jeff flake departs senate rac,"the republican senator’s surprise announcement not to run for re-election has thrown open the race to succeed him, igniting divisions in both major parties.",8
9116,"‘blade runner,’ serving sexy replicant looks for fal","‘blade runner,’ serving sexy replicant looks for fal",8
9117,"‘bomb cyclone’ swirls northward, bringing snow and bitter cold","the storm, which dropped sleet or snow as far south as florida, was expected to produce blizzard conditions as it moved up the eastern seaboard.",5
9118,"‘bonded in fire,’ staff at bronx-lebanon hospital recovering from tragedi","amid tightened security, an increased sense of purpose and camaraderie among hospital workers has settled in after a deadly shooting in june.",7
9119,‘brexit’: a linguistic guid,"britain’s departure from the european union has spawned a new diplomatic language. this week, one innocuous-sounding word pitched talks into crisis.",5
9120,‘cajun navy’ brings its rescue fleet to houston’s flood zon,"volunteers came with their vessels from baton rouge, la., to houston to assist in the rescue operation.",4
9121,"‘call me by your name,’ ‘get out’ win big at muted gotham award",the traditional kickoff to the awards season lacked its usual fizz.,8
9122,‘charlie and the chocolate factory’ to close on broadway,"the show, starring christian borle as willy wonka, opened in april with high hopes after a london production was retooled.",7
9123,"‘chuck and nancy,’ washington’s new power couple, set sights on health car","representative nancy pelosi and senator chuck schumer hold no formal reins of power, but the democratic leaders have emerged as a surprising force.",5
9124,‘class mom’ casts a satirical lens on so-called perfect par,"laurie gelman’s debut novel, “class mom,” is told from the comically cynical point of view of a former ’90s wild child turned suburban mother.",5
9125,‘close encounters’ was when the movies got new-age religion,"steven spielberg’s 1977 film “close encounters of the third kind” will be in theaters for a week, with a screening at devils tower national monument.",5
9126,‘coco’ was the story of my life: readers share reactions to pixar’s film,"“my son tells everyone that the hero, miguel, is latino ‘just like me.’”",2
9127,‘coming out of a cloud’ after drug abuse and mental il,"wanda ramirez, who has schizophrenia, used to smoke marijuana to get her through the day. during treatment, art therapy fostered her love of drawing.",4
9128,"‘confederate,’ from hbo’s ‘game of thrones’ team, is already drawing fir","following the end of “game of thrones,” david benioff and d.b. weiss will make “confederate,” a drama in which the south successfully seceded and slavery is legal.",5
9129,‘confederate’ inspires #noconfeder,"a campaign has erupted on twitter, asking hbo to abandon plans for “confederate,” a show announced by hbo, david benioff and d.b. weiss.",5
9130,‘crazy jigsaw puzzles’ improve our views of coral reef,an analysis of 3d photomosaics of reefs in the pacific ocean could help scientists better understand the health of coral around the world.,5
9131,"‘crooklyn’ wins the one film, one new york contest","residents voted for spike lee’s portrait of 1970s brooklyn, and it will be screened for free in all five boroughs on sept. 13.",2
9132,"‘cry as loud as you want.’ in this audience, they really do.",the collaborators behind “tiny beautiful things” are heartened but not surprised by the emotional reaction it has drawn: “people want to feel something.”,5
9133,"‘culture of silence’ abetted abuse of at least 547 german choir boys, inquiry find",the children suffered physical and sexual abuse at the music school whose famed regensburg cathedral boys choir was directed for decades by pope benedict xvi’s brother.,7
9134,‘czar of infrastructure’ embraces role as pillar for port author,"at the request of gov. andrew m. cuomo, rick cotton is stepping in as executive director of the new york-new jersey transit and infrastructure agency.",0
9135,‘deadpool 2’ stuntwoman dies in motorcycle accident on set,"the superhero sequel was filming in vancouver, british columbia, where the police department confirmed the death and said it would investigate the incident.",7
9136,‘dear helene: could you not wear beachwear on sunday a.m. talk shows?’,the time our pentagon correspondent’s mail was about a different sort of “arms” control.,8
9137,‘dear sugars’: oprah winfrey on how to say no,cheryl strayed and steve almond talk with ms. winfrey about how she has overcome her struggle to set boundaries.,5
9138,‘dear sugars’: sexless relationship,"cheryl strayed and steve almond, along with couples therapist esther perel, advise a letter writer whose loving partner is erotically absent.",8
9139,‘despacito’ owned the summer. what’s next for latin pop?,artists and executives from the spanish-speaking world believe the hit song and the world of streaming have broken down barriers.,8
9140,‘doctor who’ breaks its alien glass ceil,"a woman ends an all-male streak, and somehow that is a loss for men.",5
9141,‘dreamers’ find allies in trump’s business world,"some executives, even if they like the president’s economic policies, are drawing the line at efforts to end a program that shields young immigrants from deportation.",5
9142,‘drug dealers in lab coats’,big pharma has helped get america hooked on opioids.,7
9143,‘everyone deserves an equal chance to get into college’: readers react,readers debated race-based admissions policies after the new york times reported that the department of justice may take on affirmative action in college admissions.,4
9144,"‘everything i’ve done is 100 percent proper,’ trump says of russia inquiri","mr. trump again insisted that he was not under investigation by the special counsel, adding that “there’s been no collusion, there’s been no crime.”",3
9145,"‘fake news,’ trump’s obsession, is now a cudgel for strongmen",leaders who don’t like to be criticized or investigated have embraced the term. scholars fear that it further erodes trust in democracy.,5
9146,"‘fake news’: wide reach but little impact, study suggest","before the 2016 election, those most likely to read “fake news” online were older and conservative, a new study finds. but even they relied most often on mainstream media.",8
9147,‘faux’ male feminists draw ire in hollywood,a scathing essay by joss whedon’s ex-wife is the latest example of a male feminist being called a fake.,8
9148,‘first they came for ...’,all the targets of trump’s ire must push back with a united front before it is too late.,5
9149,‘flesh-eating bacteria’ causes 2nd death in texas since hurricane harvey,"a 31-year-old man, josue zurita, had been working to repair houses in galveston when he injured his arm, and the wound became infected.",7
9150,"‘for once, no one was upset. truth works.’","our top 10 comments of the week: readers debate truth in subway announcements, north korea and what to say when people ask why you don’t have kids.",5
9151,"‘friends,’ the sitcom that’s still a hit in major league basebal",several latino ballplayers relish the show as a device for polishing their english. (and who can resist joey?),6
9152,‘from one crisis to the next’: brexit-torn britain stumbl,"two cabinet ministers, priti patel and boris johnson, committed blunders that in normal times could get them fired. but these are not normal times.",5
9153,‘game over.’ iraqi forces see beginning of the end for isi,"celebrations break out in hawija, where u.s.-backed forces drove isis from its last major urban stronghold in iraq.",5
9154,‘game of thrones’ comes to saudi arabia,the kingdom’s crown prince seems to think that modernization requires an absolute monarch.,5
9155,‘game of thrones’ deaths: every major one so far,it’s a long list!,5
9156,"‘game of thrones’ director alan taylor on romance, dragons and raven","“you don’t seem troubled by the lizard as big as a 747, but you’re really concerned about the speed of a raven.”",5
9157,‘game of thrones’ director on jon snow’s past and tyrion’s react,"jeremy podeswa, who oversaw the season 7 finale of “game of thrones,” discussed which moments gave him chills and which gave him headaches.",5
9158,‘game of thrones’ dragon battle was inspired by ‘apocalypse now’ and ‘saving private ryan’,"matt shakman, the director of sunday’s episode, discusses its battle and sword-fighting scenes.",5
9159,‘game of thrones’ finale sets ratings record,"sunday’s conclusion to season 6 drew 12.1 million viewers, nielsen said, three million more than last year’s finale.",5
9160,‘game of thrones’ parody is opening off broadway this fal,this is the latest parody musical — from steven christopher parker and steven brandon — that riffs on a pop-culture phenomenon.,8
9161,‘game of thrones’ returns to record r,sunday’s season 7 premiere of “game of thrones” was the most-watched premiere ever for both the series and hbo.,8
9162,‘game of thrones’ season 7 finale: a night for family reunion,"sunday’s episode offered plenty of enjoyable moments, spectacle and setup for next season, but not much surprise.",5
9163,‘game of thrones’ season 7 premiere: welcome to dragonston,"picking up where the season 6 finale left off, sunday’s season premiere sketched out the contours of the clashes to come.",5
9164,"‘game of thrones’ season 7, episode 2 recap: ‘stormborn’","on sunday, characters connected in new and surprising ways all over westeros.",8
9165,"‘game of thrones’ season 7, episode 3: the queen’s justic",on sunday cersei received her gift and was the hub connecting the various spokes of the episode.,5
9166,"‘game of thrones’ season 7, episode 4: the spoils of war",sunday’s episode brought awkward reunions and another skirmish in the ongoing hostilities between daenerys targaryen and cersei lannister.,5
9167,"‘game of thrones’ season 7, episode 5: high drama and new arriv",that was quite the hour of soapy intrigue and revelation on “game of thrones” on sunday.,5
9168,"‘game of thrones’ season 7, episode 6: seeing is believ",sunday’s thrilling episode was largely about the various players learning the scale of their adversaries.,0
9169,‘game of thrones’ success can’t ease headaches for hbo,hbo should be riding high with the success of “game of thrones” but criticism over a coming series and a hack of its internal computer system have cast a pall.,5
9170,‘game of thrones’ will shoot multiple endings to prevent spoil,"casey bloys, hbo’s programming president, said the producers will shoot several different endings of the final episode.",5
9171,‘game of thrones’ won’t return until 2019,hbo has confirmed that the show will return for its eighth and final season in 2019. directors will include david benioff and d.b. weiss.,5
9172,‘game of thrones’: 7 questions for the season 7 final,"“game of thrones” included an enormous amount of movement and plot development inside those ravens this season, and there are plenty of things to resolve.",5
9173,‘game of thrones’: aidan gillen on littlefinger’s stark obsess,mr. gillen discussed sunday’s episode and why his interest in sansa might not be as creepy as you think.,5
9174,‘game of thrones’: isaac hempstead wright on bran’s powers and ties to the night k,"“bran has the library of the history of the world at his fingertips,” he said. “he can look up anything, but he hasn’t yet looked through it all.”",5
9175,‘game of thrones’: what is this prophecy melisandre told daenerys about?,"and don’t eunuchs deserve love, too? we explore these and other questions raised by the second episode of season 7.",8
9176,‘good booty’: the sexual power of mus,"in her new book, the critic ann powers examines the “erotic pull” of rock ’n’ roll.",5
9177,‘hamilton’ sets grosses record in huge week for broadway,"many shows, like “dear evan hansen,” “hello, dolly!” and “come from away,” set grosses records over the thanksgiving week.",8
9178,"‘hi, drumstick.’ president trump pardons a turkey, and likes it.","at the annual white house ritual, mr. trump relishes his powers of clemency as thanksgiving approaches. a large turkey is grateful.",2
9179,‘homeland’ creator responds to critical letter from fan,some fans of “homeland” were so upset that they wrote an open letter four months after a major character’s death. the creator has now responded.,8
9180,‘hotumn’ takes hold as october temperatures soar,put away those halloween masks and holiday decorations. it’s still swimsuit weather from the northeast to the great plains.,0
9181,‘house of cards’ will star robin wright for final season,ms. wright will headline the hit netflix show’s sixth and last season after kevin spacey was fired amid a series of sexual assault allegations.,5
9182,‘i applaud the women with courage to step forward’,"our top 10 comments of the week: readers discussed the deadly shooting in las vegas, the death of tom petty, and harvey weinstein.",7
9183,"‘i ask forgiveness,’ pope francis tells rohingya muslims in bangladesh","he met with muslim refugees and heard their stories, but did not address his earlier public silence about them while in myanmar.",8
9184,"‘i called the police last week’: after weinstein reports, women take act","hundreds of readers shared their stories of the ripple effects, big and small, of the weinstein coverage.",4
9185,"‘i did not collude,’ kushner says after meeting senate investig",jared kushner’s rare public comments about russia were an attempt to steer the white house through a political storm. but they carried legal risk.,5
9186,‘i don’t want an independent catalonia’: rally backs unified spain,"catalonia residents who demonstrated in barcelona on sunday struck a moderate tone, saying they embraced both their catalan and spanish identities.",5
9187,‘i love winds’: david lynch on the sound of ‘twin peaks’,"“i love so many things about sound,” said mr. lynch, who is credited as the sound designer for “twin peaks: the return.”",5
9188,‘i remember the joy’: readers reflect on life under mugabe and hopes for the futur,"we asked zimbabweans and people who used to live there about life during president robert g. mugabe’s tenure, and what they hope will change.",5
9189,‘i smell cash’: how the a.t.f. spent millions uncheck,a pair of informants got $6 million and agents spent freely. the justice department fought to keep records of the operation secret.,5
9190,"‘i too have a nuclear button, but it is a much bigger & more powerful one’: trump taunts kim jong-un","in a tweet, the president of the united states says his nuclear button is bigger and more powerful than kim jong-un’s.",1
9191,‘i was blacklisted from employment’: speaking up in the workplac,the new york times asked women whether they have been afraid to speak up after being harassed.,7
9192,‘i was just going to bed when the shooting started’,floyd conrade had just checked into a room on the 31st floor of the mandalay hotel. right above him was stephen paddock. here’s what he heard.,1
9193,‘i was willing to do everything’: mothers defend sons accused of sexual assault,some of the mothers met with education secretary betsy devos before she changed the rules on how colleges should handle accusations.,3
9194,‘isn’t that the trump lawyer?’: a reporter’s accidental scoop,kenneth p. vogel overheard a conversation at a washington steakhouse that led to a story on the white house legal team’s internal discord over the russia investigations.,0
9195,‘it burns and it keeps burning’: scenes from southern california’s wildfir,"wildfires have burned more than 100,000 acres in los angeles and ventura counties. fighting them were professionals and homeowners with garden hoses.",7
9196,‘it hurts to lose everything’: huge fire in manhattan displaces dozen,"one tenant remained unaccounted for and nine people were treated for minor injuries after the fire in the hamilton heights neighborhood, officials said.",7
9197,‘it was his life or mine’: a drastic plan altered her cours,"feeling terrified and tormented, jacqueline torres bought a gun. two decades later, she is still rebuilding her life after serving time for attempted murder.",5
9198,‘it was a blood bath’: freight trains kill 110 reindeer in norway,"animal advocacy groups urge speed limits, new fencing and digital tracking to prevent more accidents.",7
9199,"‘it’ stays no. 1, as ‘mother!’ curdl","amid horror film gridlock, “mother!” becomes the latest misfire for paramount. but cbs and lionsgate scores with “american assassin.”",8
9200,‘it’s very easy to die there’: how prisoners fare in vietnam,"activists say a government report — possibly posted by accident — confirms their fears of high rates of executions, forced labor and deaths in custody.",7
9201,‘i’m not afraid’: barcelona holds peace rally after deadly attack,"hundreds of thousands marched in barcelona for a peace rally after last week’s attack on las ramblas, the city’s most famous promenade.",4
9202,"‘i’m struggling to survive’: for rohingya women, abuse continues in camp","even after escaping myanmar, survivors of rape and other trauma find themselves still vulnerable and commodified in the brokenness of refugee life.",7
9203,‘i’m a civilian. i’m innocent’: who’s in congo’s mass graves?,"soldiers are guarding grave sites that could expose a massacre by the security forces, and a population is caught between warring sides.",7
9204,‘jeopardy!’ tells contestant: a ‘gangster’ is not a ‘gangsta’,"in reference to a 1995 coolio song, a contestant answered “gangster’s paradise.” but judges wouldn’t give him credit since the song is titled “gangsta’s paradise.”",5
9205,‘jersey boys’ is to reopen off broadway,"a slimmed-down version of the musical will run at new world stages in midtown manhattan, starting in november.",8
9206,‘junk’ mines the milken era for truths that resonate now,ayad akhtar’s play portrays the financial excesses of the 1980s — part of what he calls “a collapse of a collective vision” of america — in ways that evoke unsettling new thoughts.,5
9207,‘la bohème’: should opera’s most beloved classic be changed?,a reboot in london and an upcoming futuristic staging in paris ask whether and how opera companies can revamp the story of puccini’s struggling young artists.,5
9208,"‘lego ninjago’ fizzles, leaving ‘kingsman’ sequel a soft no. 1","“kingsman: the golden circle” collected $39 million in north america, a bit less than expected. “ninjago” marked a new low for the lego movie series.",5
9209,‘let obamacare fail’? fallon says democrats are trying that with trump,mr. fallon observed the six months since president trump’s inauguration with a game of pros and cons.,5
9210,‘like going back in time’: puerto ricans put survival skills to us,"using generators, rationing, and even bonfires, puerto ricans have had to get creative to survive weeks without power or regular water and food after hurricane maria.",7
9211,"‘like, really smart’",the new book about trump’s white house suggests a dangerous mental instability.,1
9212,"‘little lobbyists’ help save the health care law, for now",children with complex medical conditions helped their parents beat back republican proposals to repeal the affordable care act.,4
9213,‘lives were saved’ when teacher subdued gunman at illinois school,"“it was the school employee who took this on,” the police said of angela mcqueen, who physically overwhelmed the suspect in a high school cafeteria.",5
9214,"‘lonely scholar with unusual ideas’ defends trump, igniting legal storm","a scholar’s fight, invoking alexander hamilton, to show that the constitution does not bar foreign payments to the president yielded a barrage of attacks, and then an apology.",5
9215,"‘major, major’ tax cut may not be in store for middle class","the typical family would get a break from the republican tax plan, but millions could experience tax increases.",7
9216,‘maybe in another life’ becomes now,"she is a marketing consultant; he is a guitarist for the cure. they met nearly 20 years ago, while browsing the poetry section of a bookstore in new york, but didn’t have their first date until 2006.",8
9217,‘minecraft: the island’ blurs the line between fiction and gam,max brooks’s new novel has an unusual premise: it can also be played within a video game.,5
9218,"‘mommy, will you marry my daddy?’","the couple met and had a child, but marriage took a little longer.",6
9219,‘mother!’: what you should read after watching darren aronofsky’s polarizing film,"love it or hate it, it’s got people talking.",8
9220,‘mr. robot’ season 3 premiere: a whole new world,can “mr. robot” get out of its own head and recapture the fun that made its first season so intoxicating? wednesday’s premiere suggests that it has.,5
9221,‘my stomach dropped’: harrowing night for twin brothers of the las vegas polic,"as sergeant branden clarkson helped direct officers responding to the mass shooting, he learned his brother, a detective, had been shot in the neck.",7
9222,‘narcos’ season 3: watched it all? let’s talk,"from the season’s first episode, the obvious question has been: could the series lose pablo escobar and still be the same show?",5
9223,"‘natasha, pierre & the great comet of 1812’ to close on broadway","the musical, which had more tony nominations than any other show last season, has struggled to overcome the recent casting controversy.",8
9224,"‘no jab, no play’: how australia is handling the vaccination deb","states are moving to punish child care centers that enroll the unvaccinated, dismissing the objections of those who resist immunization without a valid medical reason.",5
9225,‘no two are exactly the same’: how the heisman trophy is mad,"the heisman trophy is made via an elaborate process by mtm recognition, in oklahoma, whose workers are eager to see baker mayfield bring one back to the state on saturday.",5
9226,‘nobody’ in new jersey is paying attention to race for governor,"with the election just two months away, residents are showing little interest in who will replace the unpopular chris christie.",8
9227,"‘nothing against you’: for a black man covering race, the story is never far from hom","being surrounded by racial diversity, my conversation in a california diner suggested, can make people feel more comfortable with biases and stereotypes.",5
9228,‘outlander’ finally unveiled jamie’s big secret. here’s how the writers did it.,secrets don’t get much juicier. showrunner ronald d. moore described the complex task of getting that cat out of the bag.,5
9229,"‘outlander’ season 3, episode 2: the prison i live in now",it’s well established that this show loves to watch jamie process trauma. this week’s violence was almost piling on.,8
9230,"‘outlander’ season 3, episode 5: our separate way",will claire go back to jamie? we’re just waiting for her to admit to herself what we already know.,8
9231,"‘outrageous,’ white house says of daca ruling, as trump calls court system ‘broken’","republicans and democrats are in the middle of a legislative battle over the program created by president barack obama, called the deferred action for childhood arrivals, or daca.",5
9232,‘pandora’s box is open’: diana nyad on sexual assault stori,the swimmer joined the new york times for a candid facebook live interview about her experience and creating an archive for assault cases.,7
9233,‘pence would be no relief’,an indiana resident says mr. pence was divisive as that state’s governor and would be no better than president trump.,5
9234,‘petty nonsense’ of washington: tillerson joins in thrashing the capit,the secretary of state opened another front in the nation’s forever-war against the reputation of washington. but he declined to say if he called the president a “moron.”,0
9235,"‘please, god, don’t let me get stopped’: around atlanta, no sanctuary for immigr","the region has seen the biggest spike in ice arrests during the trump administration, and undocumented immigrants in the suburbs are trying to lie low.",7
9236,‘politics and foreign policy are not reality tv’,"our top 10 comments of the week: readers discussed trump’s threats to north korea, the earthquake in mexico, and a recipe for baked stuffed acorn squash.",5
9237,‘pretty woman’ as a broadway musical? get readi,"with samantha barks in the role that made julia roberts famous, the stage musical aims to open in new york next fall.",2
9238,‘racism is as american as baseball’ banner unfurled at fenway park,"the banner, briefly hung by anti-racism activists over the green monster, was taken down and four fans removed peacefully within minutes.",7
9239,‘revenge was sweet’: trinidad exults in soccer victory over u.s.,"the island nation was abuzz after a triumph over the united states in men’s soccer, even though it did not qualify for next year’s world cup.",5
9240,"‘s.n.l.’ prepped jokes about harvey weinstein, then shelved them","late-night shows have been quiet about the sexual harassment allegations facing mr. weinstein, a prominent liberal. conservatives see a double standard.",7
9241,‘s.n.l.’ rips harvey weinstein over sex-abuse alleg,"criticized for earlier overlooking the scandal, “saturday night live” addressed it this weekend, with varying degrees of comfort and effectiveness.",2
9242,‘s.n.l.’ takes on omarosa resignation (or firing?),"right before christmas, “s.n.l.” delivered a holiday message from the white house, with president trump (alec baldwin) and company decorating a tree.",5
9243,‘s.n.l.’ and michael che take on trump over puerto rico and rac,"“write them a check with our money, you cheap cracker,” mr. che said of president trump during a searing “weekend update” mini-monologue about aid to puerto rico.",5
9244,‘s.n.l.’ and ‘stranger things’ take early emmys lead,"the shows each won multiple creative arts emmy awards, which were given out last weekend.",8
9245,"‘s.n.l.’: jason aldean is surprise guest, singing tom petty’s ‘i won’t back down’","on “weekend update,” colin jost and michael che took on gun rights.",8
9246,‘sad and angry’ over sexual harass,"a sex researcher and educator, a liberal activist and a former ballet dancer discuss harvey weinstein, al franken and peter martins.",7
9247,‘salvator mundi’ isn’t exactly the mona lisa,the $450 million paint,5
9248,"‘saturday night live’ takes aim at al franken, an ‘s.n.l.’ alumnu","“s.n.l.,” where senator al franken became famous as a comedy writer and performer, used its “weekend update” segment to criticize him over recent allegations of sexual misconduct.",7
9249,‘saturday night live’: alec baldwin and larry david contribute to an awkward episod,"mr. baldwin, as president trump, took satirical potshots at harvey weinstein, while mr. david joked in his monologue about picking up women at a concentration camp.",5
9250,‘savage’ killings of 2 women and 2 children stun upstate city of troy,"the victims included two young children, and the police chief said it was the most savage crime he had seen in more than 40 years in law enforcement.",7
9251,‘scenes of solitude’ from hudson river school artist,a show at the albany institute of history & art is the opening act for exhibits at the met and the thomas cole national historic site.,2
9252,"‘shocking levels’ of sexual violence found on australian campuses, report say",a report released by australia’s human rights commission found that half of university students had been sexually harassed recently and that 7 percent were assaulted.,7
9253,"‘sick with sexism,’ france must fight violence against women, macron say","emmanuel macron pledged to make combating violence against women a top priority of his government, but critics argued he has not committed enough resources to the cause.",5
9254,‘skinny’ cynicism on health car,mitch mcconnell knows no health care plan yet has enough support to pass the senate. he has a devised a strategy for passing a bill anyway.,1
9255,‘skinny’ obamacare repeal would clash with republicans’ health care promis,the new option being considered by senate leaders could plausibly be described as obamacare repeal. but it would disrupt markets and raise premiums.,5
9256,"‘spalding gray,’ the color? it’s a long stori",how the monologuist inspired a best-selling paint. a dog is also involved.,5
9257,"‘star trek: discovery’ season 1, episode 1: engaging the klingon","the first episode of “star trek: discovery” was promising and worrisome at the same time, with great performances to boot.",5
9258,"‘star trek: discovery’ season 1, episode 3: sometimes down is up","the third episode of “star trek: discovery” is a gloomy hour of television, but has two very important callbacks for fans.",0
9259,"‘star trek: discovery’ season 1, episode 6: what’s up with sarek?",we learn more about a beloved “star trek” character in this week’s clunky episode.,5
9260,"‘star trek: discovery’ season 1, episode 7: party tim","this week’s episode of “star trek: discovery” recycled a plot from a previous show, but does enough to make it unique.",0
9261,‘star wars: the last jedi’ is really good! here’s our review.,"with charm and wit, the latest “star wars” movie unites the past and present as it looks toward the future.",5
9262,‘star wars’ royalty: princes said to have cameo in film,"britain’s prince william and prince harry will play stormtroopers in a scene in an installment of the new trilogy, the hollywood reporter says.",2
9263,‘stranger things’ is back. here’s what to remember before watching season 2.,"the wildly popular sci-fi/horror series is returning to netflix, just in time for that spookiest of holidays.",5
9264,‘stranger things’ season 2 premiere recap: lingering effect,"all over hawkins, people are still trying to pick up the pieces of the upside down upheaval.",5
9265,‘stranger things’ season 2: watch the full trail,"rotting pumpkins, “ghostbusters” costumes and michael jackson’s “thriller”: halloween has come to hawkins, ind.",5
9266,‘taxi therapy’ for young cancer patients in itali,"in florence, caterina bellandi, or zia caterina, gives free rides and adds a colorful note to the lives of children battling cancer.",2
9267,‘tell your story to everyone’: readers affected by mass killings offer advice for fellow survivor,"in the painful aftermath of the church shooting in sutherland springs, tex., we asked readers affected by similar attacks to share their experiences.",7
9268,"‘thanks, comey,’ says team trump","his campaign’s polling experts believe that the comey memo in october had a decisive effect on the election, a new book reports.",0
9269,‘the crown’ season 2 premiere: we must maintain the status quo,"the netflix series often feels like a family drama and a political procedural shoehorned together, but this may be its most overstuffed hour to date.",5
9270,‘the crown’: a look back at season 1 and the history behind it,"here’s an episode-by-episode summary of season 1 of “the crown,” and a survey of how some of the historical events were covered in the new york times.",8
9271,‘the crown’: the history behind season 2 on netflix,here’s an episode-by-episode survey of season 2 of “the crown” and a look at how some of the events it depicts were covered in the new york times.,5
9272,‘the daily’ special edition: the fall of steve bannon,"after a week in which the president bolstered white nationalists, why did he end it by getting rid of the crusader in the white house for the so-called alt-right?",5
9273,‘the daily’: 49 to 51,"three republican senators broke ranks, ending what could be their party’s last chance to repeal the affordable care act.",8
9274,‘the daily’: a conversation with a former white nationalist,"derek black was considered a future leader of the white nationalist movement — then he left. he talks with us about the movement, and its role in america.",5
9275,‘the daily’: an oval office interview,"exclusive audio from the times’s wide-ranging interview, in which mr. trump discusses vladimir putin, jeff sessions and james comey.",3
9276,‘the daily’: how houston was dealt a bad hand,"the uniquely american success story of a city built on a swampy bayou, and how harvey’s destruction recast that narrative.",5
9277,‘the daily’: life as a g.o.p. congressman in the trump era,congressman tom rooney thought that being in the majority would solve everything. he talks about the daily frustrations of governing in washington.,0
9278,‘the daily’: north korea’s nuclear boost,why has north korea suddenly shown success in recent missile tests? we discuss a surprising discovery.,1
9279,"‘the daily’: spicer out, sanctions approved, pardons for all?","glenn thrush, a white house correspondent, joins us to help make sense of a busy few days at the white house.",8
9280,"‘the daily’: the asian-americans suing harvard, and the man behind the cas","edward blum has made a career of suing universities about race-based affirmative action. this time, the white house is taking up his cause.",8
9281,‘the daily’: the other major threat to obamacar,president trump is threatening to undermine the affordable care act. but what if the real threat was put there by president barack obama himself?,5
9282,‘the daily’: the story of noura jackson,"as a teenager, ms. jackson was convicted of killing her mother. prosecutors withheld a document that could have set her free.",5
9283,‘the daily’: trump defiant on charlottesville viol,"president trump defended his initial remarks about the violence in charlottesville, va., asserting that activists protesting racism were as much to blame as neo-nazis.",7
9284,‘the daily’: violence in charlottesvil,a white nationalist rally in virginia to protest the removal a confederate monument spun out of control. president trump condemned violence “on many sides.”,5
