idx,headline,summary,labels
6791,Students Are the Newest U.S. Weapon Against Terrorist Recruitment,The Department of Homeland Security is giving college students funding to develop social media campaigns and other tools to counter recruitment by groups like the Islamic State.,4
6792,"Students, Cities and States Take the Climate Fight to Court",A wave of lawsuits across the world asks judges to do what governments have so far failed to do: aggressively confront global warming.,5
6793,Study Finds Competing Opioid Treatments Have Similar Outcomes,The manufacturers of the two drugs to treat opioid addiction are competing fiercely for market share and drawing scrutiny from lawmakers and prosecutors.,5
6794,"Stunned by Quake, Mexican Town Fears It ‘Will Never Be the Same’","Jojutla, a town south of Mexico City that is unaccustomed to earthquakes, was heavily damaged by Tuesday’s quake and is struggling to cope with a scarcity of resources.",7
6795,Stupid Trump Tricks,"If this were a better presidency, we wouldn’t mention these things.",7
6796,Sub-Saharan African Migrants Face Old Enemy in Libya: Bigotry,"For many African migrants trying to reach Europe, the way station of Libya can carry special peril if their skin is darker, a new report says.",7
6797,Submarine Inventor Admits Dismembering Journalist Kim Wall,"Peter Madsen again denied killing the Swedish reporter, telling police interrogators in Copenhagen that she had died of carbon monoxide poisoning.",7
6798,"Submit Questions for A.G. Sulzberger, Our New Publisher",Are you curious about how A.G. views his new role? Do you have questions about his plans for new initiatives?,8
6799,"Suburbs Rebel Against Trump, Threatening Republicans in Congress","Suburban areas appear to be in open revolt against President Trump, with a coalition of educated whites and minorities shunning Republican candidates.",5
6800,Subway Booths Have Gone Quiet. Time for the Agents to Step Out?,"New York City Transit still employs 2,660 workers to stand vigil in booths. A pilot program will soon allow some of them to leave their stations and help out on platforms.",5
6801,"Subway Commutes Snarled Again, This Time by Debris on the Tracks","Debris at a Manhattan station set off delays on multiple lines as trains were stuck, and passengers resigned themselves to waiting in transit limbo.",7
6802,Subway Delays and the Power of Shame,"Track fires, which cause significant subway delays, overwhelmingly have a single cause: trash. There is a simple way to reduce it.",5
6803,Subway Ridership Falls as M.T.A. Scrambles to Improve Service,"Even as the New York City’s population grows and new jobs are added, both subway and bus ridership have fallen, partly as a result of faltering service.",0
6804,Subway Series Shows Two Teams That Are Not That Far Apart,"The Yankees are in the pennant race while the Mets are floundering, but the teams are not as different as they first appear.",8
6805,Subway Stop and Housing for Red Hook Are Among Cuomo Proposals,"In his State of the State speech, the governor touched on the idea of extending mass transit to southern Brooklyn, which would then be redeveloped.",5
6806,"Subway Train Derails in Brooklyn, Disrupting Morning Commute",The derailment of a southbound Q train near the Brighton Beach station is the second derailment for New York City’s system in a month.,7
6807,Success of North Korean Missile Test Is Thrown Into Question,The test Friday suggested that Pyongyang may now have the ability to strike the continental U.S. But video analysis shows the mock warhead shattering on re-entry.,1
6808,"Suddenly, an Olympic Charm Offensive From Kim Jong-un","The announcement that North Korea would participate in the Games was welcomed in the South, but few believed that Mr. Kim was motivated by the Olympic spirit.",5
6809,Suffolk Prosecutor Charged With Obstructing Police Assault Investigation,"Thomas J. Spota, the Suffolk County district attorney, was indicted on charges of trying to derail an inquiry into James Burke, the former Suffolk County police chief.",3
6810,Suge Knight Indicted for Threatening ‘Straight Outta Compton’ Director,"Mr. Knight, 52, pleaded not guilty to the charge Thursday morning, according to a spokesman for the Los Angeles County district attorney’s office.",3
6811,Suicide Attack in Kabul Kills at Least 7 Afghan Officers,"One of the dead was an Afghan police commander who threw his arms around the attacker before the bomb was detonated, officials said.",1
6812,"Sumiteru Taniguchi, Survivor of Nagasaki A-Bomb, Dies at 88","Painfully wounded in the bombing when he was 16, he went on to become a prominent campaigner for the abolition of nuclear weapons.",7
6813,"Summer 2017 News Quiz | June 1-Aug. 16, 2017",This summer has produced dramatic headlines around the globe. Here are dozens of questions to test what you remember and help you learn more.,8
6814,Summer Flight Delayed? Don’t Assume It’s a Storm,"High heat and crowded alternative routes, in addition to volatile weather, can make these months tough on airline schedules.",8
6815,"Summer of Love, Summer of War",San Francisco Bay was the heart of the counterculture. It was also the heart of the American effort in Vietnam.,5
6816,"Summoned by a Prank Call, Police in Wichita Kill a Man at His Front Door","An instance of swatting, in which a false report is made to get a SWAT team to raid a rival’s house, led to the fatal shooting, the police said.",7
6817,Sundance Film Festival 2018: 6 Films to Know,Directing debuts by Idris Elba. Documentaries on Gloria Allred and Ruth Bader Ginsburg. The 2018 Sundance Film Festival feature lineup is here.,5
6818,"Sung Hyun Park Wins U.S. Women’s Open, Edging an Amateur","Park sank birdie putts on the 15 and 17th holes as she shot a five-under-par round of 67, surpassing her 17-year-old countrywoman Hye-Jin Choi.",0
6819,Superfans Unite: A New Breed Reimagines Criticism for a Digital Age,Erik Voss and Filup Molina run a YouTube channel devoted to “Game of Thrones” and other intensely followed genre TV shows and films.,0
6820,Supporting Roy Moore Is a Devil’s Bargain,A plea to my fellow Christians and social conservatives.,8
6821,Supreme Court Weighs Streamlined Patent Challenges,The justices seemed divided on the constitutionality of a procedure that makes it easier to seek to invalidate a patent without going to court.,5
6822,Supreme Court Will Hear Case on Mandatory Fees to Unions,"A year after a short-handed Supreme Court deadlocked on whether government workers must pay fees to unions, the justices will revisit the issue.",5
6823,Supreme Court Wipes Out Travel Ban Appeal,"As challenges to President Trump’s latest travel ban move forward, the Supreme Court dismissed a challenge to an earlier executive order.",5
6824,Supreme Court Won’t Hear Case on Bias Against Gay Workers,Federal appeals courts are divided over whether a federal law’s prohibition of discrimination in the workplace based on sex also applies to sexual orientation.,5
6825,Supreme Court to Hear Case on Wisconsin Voting Maps Warped by Politics,Democratic voters in Wisconsin say voting districts there give Republicans too much power and violate the Constitution.,5
6826,Supreme Opened in Brooklyn With a Giant Skate Bowl. We Dropped In.,"The New York City cult street-wear brand created a real life retail sculpture. And the skaters, avatars of good taste and box-logo hounds came out.",8
6827,"Surf and Safari: Packages Offer Two Hotels, Two Experiences","Properties are giving guests different destinations in one trip — including jungle and beach in Belize, city and country in New York.",5
6828,Surf’s Up in the Rockaways? Let’s Meditate on That,"A Buddhist meditation center was located on the outskirts of New York City, where it is more peaceful but also accessible by subway. And, there’s surfing.",5
6829,Surgeon Who Etched His Initials on Patients’ Livers Is Convicted of Assault,"Simon Bramhall, who used an argon beam to leave his mark on organs, pleaded guilty to two counts of assault by beating.",3
6830,Surgery Reveals North Korean Defector Is Riddled With Parasitic Worms,"South Korean doctors operating on an injured North Korean soldier found parasitic worms crawling in his dietary tract, a symptom of poor hygiene and nutrition.",1
6831,Surprise Fireworks: This Week’s 8 Best Classical Music Moments on YouTube,"Steve Reich's ""Drumming,"" Brahms's Double Concerto and the soprano Gundula Janowitz are among the highlights.",5
6832,Surreal Gifts for Unreal Times,A guide of artful objects that pay homage to fleeting or quotidian forms.,5
6833,Surveillance and Privacy Debate Reaches Pivotal Moment in Congress,A yearslong debate over warrantless surveillance and Americans’ privacy rights faces a crucial test on Thursday in the House of Representatives.,5
6834,"Susan Collins and Lisa Murkowski, the Health Vote Heroines",They are women. The nation heard them roar.,5
6835,Susan Collins and the Duping of Centrists,And your health care may suffer for it.,1
6836,"Susan Collins, Voicing Doubt on Health Bill, Leaves It Close to Collapse",Senator Susan Collins of Maine said she had “a number of serious reservations” about the latest proposal to repeal and replace the Affordable Care Act.,5
6837,Susan Rice: Trump Is Making China Great Again,The president’s grand trip failed to produce meaningful concessions from China on trade and if anything strengthened Beijing’s hand in Asia.,1
6838,"Susan Vreeland, Novelist With a Passion for Art, Dies at 71","A former high school teacher, Ms. Vreeland was best known for her novel “Girl in Hyacinth Blue,” which traces the history of a fictional painting.",7
6839,Suspect in Charlottesville Car Attack is Denied Bail in Court Appearance,"On Monday, a judge said he would not grant bail to James Alex Fields, Jr., suspected of ramming his car into a crowd in a deadly attack in Virginia on Saturday, at least until he meets with a court-appointed attorney.",1
6840,Suspect in Hamburg Attack Was Known to German Police,"The Hamburg authorities said the man accused of fatally stabbing one person had recently become radicalized, but they did not believe he posed an imminent danger.",7
6841,Suspect in Japan Serial-Killer Case Sought Out Suicidal People,"Takahiro Shiraishi confessed to the police that he had looked on Twitter for people considering killing themselves, and had lured them to his apartment, local news outlets reported.",7
6842,Suspect in Tennessee Church Shooting Cited Revenge for Charleston Massacre,"A note found in the gunman’s car made reference to retaliation for the nine church members killed by Dylann Roof in 2015, The Associated Press said.",7
6843,"Sutherland Springs: A Post Office, No Traffic Light and Now a Mass Murder","Before the shooting at the First Baptist Church in Sutherland Springs, Tex., the area was best known as a onetime destination for wealthy tourists.",5
6844,Swap DACA for Wall Funding? No Way!,Suddenly Trump and the Democrats are making deals. Here’s one the party should avoid.,8
6845,"Sweden’s Proponent of ‘Feminist Foreign Policy,’ Shaped by Abuse","As foreign minister, Margot Wallstrom, who broke free from a violent relationship in her 20s, is challenging assumptions in a traditionally male sphere.",5
6846,Sweets as Poignant as Poetry,"One writer considers wagashi, Japanese tea-ceremony treats, as bittersweet pleasures for stressful times.",5
6847,Swelling College Endowments Tempt Lawmakers Looking for Tax Dollars,House Republicans are proposing a 1.4 percent tax on wealthier colleges’ investment income to help pay for broad cuts.,5
6848,Synagogue’s Mix of Arts and Religion Helps Shape Jewish Life in Washington,"One of Washington’s oldest synagogues, Sixth and I has breathed new life into the city’s rich Jewish tradition.",8
6849,Syria Says Israel Bombed a Military Base,"The site was said by analysts to house a factory to produce precision missiles, chemical weapons and barrel bombs.",7
6850,Syrian Children Return to School Amid the Ruins in a Rebel-Held Area,"In the battered suburb of Douma on the outskirts of Damascus, students are trying to resume their studies, which have been cut short by war.",7
6851,Syrian Refugee Held in London Tube Bombing Is Released,"Five other men remain in custody over the Parsons Greek subway explosion, which injured 30 people.",5
6852,"Syrian War Drags On, but Assad’s Future Looks as Secure as Ever","Bashar al-Assad has not declared victory but no one is left who could oust him, and regional powers increasingly operate as though he is here to stay.",5
6853,TMZ Veteran Who Split With Site’s Founder Emerges as a Rival,"Mike Walters left TMZ after clashing with Harvey Levin. Now he is running The Blast, a well-financed entrant on the sharp-elbowed celebrity news scene.",5
6854,Ta-Nehisi Coates Deletes Twitter Account Amid Feud With Cornel West,"Mr. West, a fierce critic of President Obama from the left, called Mr. Coates “the neoliberal face of the black freedom struggle.” Twitter wasn’t happy.",5
6855,Take 6 Congressional Races. Add Gov. Cuomo. Stir the Pot.,Gov. Andrew M. Cuomo’s bid to unseat six Republican Congress members in New York State adds a volatile dynamic to the races that may wind up helping the G.O.P.,4
6856,Take Claims About State and Local Tax Deductions With a Grain of Salt,"Republicans claim that conservative-leaning states “subsidize” liberal-leaning states through deduction, while Democrats say repealing it will hurt middle-class families.",5
6857,"Take That, Jimmy Kimmel",Enough with the health care analysis from comedians. Let’s listen to the experts.,8
6858,"Taken From Ukraine’s War Zone, Grenades Are Used in Crimes, Too",The weapons are becoming an increasingly common feature in criminal activities including domestic violence and bank robberies.,7
6859,Taking Health Care From Kids,"In rushing to cut taxes, Republican leaders have let more important issues slide",1
6860,Taking My Ex Back In (for His Own Good),"They loved each other and had a child together, but couldn’t make it work. Twenty years later, could their bond save his life?",5
6861,"Taking Out the Trash? That’s Still a Man’s Job, Even for the Liberal Coastal Elite","Trash duty might be the last bastion of accepted 1950s behavior among big-city liberals. “Women deal with the rest of the garbage,” one theorized.",5
6862,"Taking Photos Won’t Take You Out of the Moment, Study Suggests","Tempted to grab that once-in-a-lifetime eclipse snapshot? Feel free: Taking pictures helps people engage with and remember experiences more deeply, according to new research.",0
6863,"Taking Risks, in Life and Love","The couple decided to marry on Valentine’s Day, exactly one month after their first face-to-face meeting in Lima, Peru.",2
6864,Taking Your AutoCorrect Entries With You,"If you have Microsoft Word fixing text just the way you like it, you can take your personal correction collection with you to a different computer.",5
6865,Taking a Knee and Taking Down a Monument,"In a Louisiana town, a mother navigates racial tensions that flare up around her son’s wish to take a knee during the national anthem, and her own wish to have a local Confederate monument removed.",5
6866,Taking a Walk Through the History of Opera,The Victoria and Albert Museum’s vast new exhibition seeks to sum up the art form’s long history — and plead for its future relevance.,5
6867,Taking the Battle Against Malaria to the Mekong,"Drug-resistant malaria strains often develop in the region, then spread elsewhere. Eliminating it there will require all the weapons we have.",4
6868,Taliban Deny Fighters Raped American Hostage and Killed Baby,"The insurgent group said a statement by Joshua Boyle, who was freed from five years of captivity in Afghanistan, was “fed by the enemy.”",3
6869,Taliban Slaughter Soldiers in Pattern of Attacks in Kandahar,"Secured at high cost by the American troop surge in 2010, the critical Afghan province of Kandahar again seems at risk from heavier insurgent assaults.",7
6870,Talk of Weinstein Dominates Women’s Ceremony in a Hollywood ‘Unmoored’,"“It kind of feels like Rome is burning,” one honoree said at a celebration hosted by Women and Hollywood, which advocates gender parity in the film business.",3
6871,Talk of ‘Preventive War’ Rises in White House Over North Korea,"In a departure from their predecessors, some in the Trump administration have surmised that Cold War-style containment will not work and that a military option is available.",5
6872,Talking Points Brought to Trump Tower Meeting Were Shared With Kremlin,The information that a Russian lawyer brought to a June 2016 meeting with Trump campaign aides had been discussed with a top Russian government official.,5
6873,Tampa Police Renew Search for Possible Serial Killer After Fourth Shooting,"A man was killed in the Seminole Heights neighborhood, a crime thought to be linked to three other shootings last month. “This has got to stop,” the mayor said.",7
6874,Tampa Police Say Videos Show Same Man Near Unsolved Killings,A man wearing a jacket and walking with a distinctive stride was seen near a the scene of a homicide in Seminole Heights on Oct. 9 and another one on Tuesday. Detectives think he may be responsible for four recent killings.,1
6875,Tampa Sports Teams Donate Money to Remove Confederate Monument,"The Buccaneers, Rays and Lightning all responded to a callout from former Bucs coach Tony Dungy to remove Memoria in Aeterna, which was built in 1911.",5
6876,Tanaka’s Efficiency and Sanchez’s Power Lead Yankees Past the Tigers,"Tanaka turned in a solid start after a 10-day stint on the disabled list, and Sanchez replaced Aaron Judge as the No. 3 hitter and responded with two homers.",5
6877,"Tang Hotpot, Restorative Sichuan-Style Fare, Opens","Homestyle Taiwanese finds a permanent home, the latest from Amelie Kang of the MaLa Project, and other restaurant news.",5
6878,Tapping Technology to Advance the Future of Journalism,"Virtual reality. Podcasts. Snapchat Discover. Notifications. Sam Dolnick, an assistant managing editor of The Times, on the digital future of storytelling.",5
6879,"Tara Gangadhar, Mark Mitchell","They might have met and hit it off four years earlier, if the groom had only checked his email more often.",8
6880,Tarantino on Weinstein: ‘I Knew Enough to Do More Than I Did’,Quentin Tarantino says he knew about allegations against Harvey Weinstein and feels ashamed about not taking a stronger stand.,5
6881,Target Raises Base Pay to $11 an Hour Heading Into Holidays,"Target, which plans to raise base pay to $15 an hour by 2020, aims to hire 100,000 seasonal workers during a tight labor market for retailers.",4
6882,Targets of Internet Outrage,Death threats and protests as professors’ statements about race and politics go viral.,5
6883,Tariq Ramadan Is on Leave From Oxford After Rape Allegations,"A renowned scholar of Islam, he will take a leave of absence from the university after two women in France filed complaints with police.",7
6884,"Tasting Victorian London, One Eel at a Time",At M. Manze (established in 1902) we felt obliged to sample the seafood specialties — and then happily made the acquaintance of a beef pie.,5
6885,"Tasting the Sweetness of Summer, Berry by Berry","Berries clothe seeds and fertilize them when they drop to the ground, and one summer they taught a young woman to savor time.",8
6886,Tata Steel and ThyssenKrupp Agree to Create European Steel Giant,The two companies hope a joint venture would be better equipped to tackle chronic problems in the sector. But the deal faces major obstacles.,5
6887,"Tatiana Schlossberg, George Moran",The bride is a granddaughter of President John F. Kennedy and Jacqueline Kennedy Onassis.,5
6888,"Tatsuro Toyoda, Who Led Toyota’s Global Expansion, Dies at 88","Mr. Toyoda led Toyota’s first factory in North America, bringing with him a Japanese approach to manufacturing and labor relations.",8
6889,"Tattoos, Bieber, Black Lives Matter and Jesus","Carl Lentz, lead pastor of Hillsong NYC, sidles up to the idea of Christian self-help with his book, “Own the Moment,” then aims for something different.",5
6890,Tax Bill Delay Gives Republicans More Time to Wrestle With Key Details,House Republicans delayed their tax rollout until Thursday as many details remain in flux and unresolved.,5
6891,Tax Bill Hysteria,Opposition to the bill is a gift to the G.O.P.,7
6892,Tax Bill Is Great for Accountants — Unless They Have Holiday Plans,"Working vacations. Pizza-fueled all-nighters. Overflowing inboxes. Auditors, analysts and accountants are racing to dissect the new tax law.",8
6893,"Tax Bill Is Likely to Undo Health Insurance Mandate, Republicans Say","House Republicans are embracing the Senate’s repeal of the health law’s mandate that most people have insurance, but they are not buying a side deal to stabilize insurance markets.",7
6894,Tax Bill Lets Trump and Republicans Feather Their Own Nests,A 20 percent deduction on real estate income would help the president and a senator whose vote is crucial for passage.,8
6895,"Tax Bill Offers Last-Minute Breaks for Developers, Banks and Oil Industry","In Senate Republicans’ mad dash to rewrite the tax code, lawmakers added loopholes for the wealthy and tightened deductions for middle-income workers.",3
6896,Tax Bill Would Curb Breaks for Sexual Abuse Settlements,"Companies will have to pay more in taxes if they use nondisclosure agreements, but experts say it isn’t likely to deter businesses from seeking confidentiality.",4
6897,Tax Bills Could Expand Private School Benefits and Hurt Public Education,"The tax bills in final talks would allow tax-favored savings for private school tuition, but by curtailing state and local tax deductions, they could hit public schools.",5
6898,Tax Change on Mortgages Could Shake Up the Housing Market,"The Republican plan to rein in the interest deduction is a blow to builders and owners of more expensive homes, along with the real estate industry.",0
6899,"Tax Changes Are Coming Next Year, but You Can Plan for Them Now",High-earning taxpayers cannot afford to wait and see what happens with the tax overhaul; they need to act this month before certain opportunities go away.,5
6900,Tax Cuts Are Coming. So Are the Fights About Paying for Them.,Cutting taxes isn’t hard. Paying for them is. Republicans are running into a math problem as they try to change longstanding tax preferences in their $1.5 trillion tax rewrite.,4
6901,Tax Cuts Are the Glue Holding a Fractured Republican Party Together,The prospect of a once-in-a-generation bill to cut taxes on businesses and individuals increasingly appears to be the best hope for a party desperate for common ground.,5
6902,"Tax Cuts Benefit the Ultra Rich, but Not the Merely Rich","Many wealthy Americans are complaining bitterly that the new tax code will have them paying more, not less, in taxes.",5
6903,"Tax Cuts Buoy Republicans, but They’re Swimming Against an Undertow","Passage of President Trump’s “beautiful” tax cuts will give Republicans a victory to talk about, but they still have to contend with an unpopular president.",5
6904,Tax Cuts for Small-Business Owners? It’s Complicated,"The House bill may seem like a tax cut for small businesses, but it is not likely to bring much relief to many business owners.",5
6905,Tax Cuts for the Rich by Another Name,Republicans,1
6906,"Tax Cuts, Sold as Fuel for Growth, Widen Gap Between Rich and Poor",New research undermines the contention since the 1970s that lower rates stimulate the economy. What they seem to do instead is increase inequality.,5
6907,"Tax Law May Send Factories and Jobs Abroad, Critics Say",Supporters say the recently approved tax law will help American multinationals compete more aggressively overseas. Others see incentives to put factories overseas.,1
6908,Tax Law Offers a Carrot to Gig Workers. But It May Have Costs.,A 20 percent tax deduction for setting oneself up as a business could reward severing formal employment relationships but erode benefits and security.,5
6909,"Tax Overhaul Bears Gifts for Conservatives, Including Rights for Unborn",The tax bill unveiled on Thursday provides changes long sought by religious and social conservatives.,5
6910,Tax Plan Aims to Slay a Reagan Target: The Government Beast,"By denying deductions for state and local taxes, the Republicans seek to force high-tax states run by Democrats to capitulate.",5
6911,Tax Plan Burdens Blue-State Republicans and Their Districts,"Republicans hope a tax bill will lift their fortunes in 2018. In crucial states like New Jersey, with high local taxes, it could do just the opposite.",7
6912,Tax Plan Crowns a Big Winner: Trump’s Industry,"Commercial real estate gets lower rates and new breaks in the Republican bills, and trusts that have been key financing sources do especially well.",3
6913,"Tax Plan Would Scrap Electric-Car Credit, Dampening Market","The Republican proposal calls for abolishing a $7,500 credit for purchases of all-electric and plug-in hybrid vehicles, just as automakers are expanding lineups.",3
6914,Tax Plan to be Unveiled This Month May Be Less Than Advertised,Senator Orrin G. Hatch of Utah warned that a tax overhaul promised for the week of Sept. 25 may be only “guidance” or “signposts” for tax legislation.,5
6916,Tax Plan’s Biggest Cuts Could Be in Living Standards,"Cutting taxes is mostly an exercise in slicing the economic pie a different way, not making it bigger, with gains for a few offset by losses for many.",1
6917,Tax Reform That Doesn’t Bust the Budget? I’ve Got a Few Ideas,"The White House has highlighted the benefits of its proposed tax cuts, while leaving it to Congress to find revenue to pay for them. Three basic moves could make the math work.",5
6918,Tax Reform for the Rich: Reduce the Rates but Lose the Breaks,"Curbing special treatment for state and local taxes, mortgage interest and capital gains could pay for meaningful changes across the board.",5
6919,"Tax Reform, Reagan Style, May Be a Tougher Fit for Trump","Some elements of the 1986 success are absent, like the number of remaining loopholes, and this president has a personal interest in those that remain.",1
6920,Taxes as Charity? New Jersey Towns Try to Elude G.O.P. Tax Law,Three mayors said they would create charitable trusts as a workaround for residents hurt by the measure’s cap on state and local tax deductions.,5
6921,"Taxibots, Sensors and Self-Driving Shuttles: A Glimpse at an Internet City (in Toronto)","An Alphabet subsidiary has a chance to develop “the world’s first neighborhood built from the internet up,” but will it put humans first?",5
6922,"Taxpayers Paid $84,000 to End Sex Harassment Claim Against Texas Lawmaker","Rep. Blake Farenthold, Republican of Texas, settled a sexual harassment suit for $84,000, one of six House settlements funded by taxpayers since 2013.",3
6923,Tay-K Was a 17-Year-Old ‘Violent Fugitive.’ Then His Song Went Viral.,"The knotty back story of “The Race,” one of the summer’s fastest growing songs, is unlike any other viral hit.",5
6924,Taylor Swift Says Man Groped Her in ‘Devious and Sneaky Act’,"The singer is being sued by David Mueller, who said she had falsely accused him of the act, which is said to have taken place in 2013.",5
6925,Taylor Swift Spoke Up. Sexual Assault Survivors Were Listening.,"The pop superstar gave blunt testimony in her case against a radio host in Denver, and provided a voice for others in similar situations.",4
6926,Taylor Swift’s First Mention in The Times Humbly Hinted at What Was to Come,"Looking back at Taylor Swift’s first single, ‘Tim McGraw’ to understand the full impact of the just released ‘Reputation’",8
6927,Taylor Swift’s Mother Confronts Man She Says Groped the Star,"In testimony at a civil trial, Andrea Swift says security around her daughter is tighter since the 2013 incident, which the man says never happened.",8
6928,Taylor Swift’s ‘Reputation’ Has Arrived. Let’s Discuss.,"Ms. Swift plays a different game on her sixth album — making pop music that directly competes with the rest of the field’s dominant players. A panel discussion, on Popcast.",5
6929,"Taylor Swift’s ‘Reputation’ Is No. 1 Again, but Will It Maintain Its Momentum?","After a debut tally of 1.2 million, the singer’s latest album sold the equivalent of 256,000 in its second week.",0
6930,Taylor Swift’s ‘Reputation’ Sells 1.2 Million Copies in Its First Week,This is the pop singer’s fourth consecutive album to sell more than one million copies right off the bat.,2
6931,"Taylor Swift’s ‘Reputation’ Sells 925,000 Copies in 3 Days","From Friday through Sunday, Ms. Swift’s latest album had already achieved by far the best opening week of any 2017 release.",0
6932,Teacher Is Led From School Board Meeting in Handcuffs,"Deyshia Hargrave, a Louisiana middle school teacher, was charged with “remaining where forbidden and resisting an officer” after a confrontation at a school board meeting over educators' pay.",7
6933,Teaching A.I. Systems to Behave Themselves,"As philosophers and pundits worry that artificial intelligence will one day harm the world, some researchers are working on ways to lower the risks.",5
6934,Teaching About the Rohingya Crisis in Myanmar With The New York Times,"In this lesson, students will first learn about the crisis unfolding in Myanmar using Times reporting, videos, podcasts and photography.",5
6935,Teaching Activities for: ‘How to Watch a Solar Eclipse’,"A complete guide to the Great American Eclipse taking place in North America onMonday, Aug. 21.",5
6936,"Teaching Activities for: ‘Long Before Video, Japanese Fought Suicide in the “Sea of Trees’’’",What misinformation or myths exist about the Aokigahara Forest and the suicides there?,5
6937,"Teaching Activities for: ‘Southern California Mudslides: Death Toll Rises to 15, With Dozens More Missing’",How did the wildfires that occurred last year in the same area leave the land vulnerable to mudslides?,7
6938,Teaching Activities for: ‘What We Know About the Attacks in Spain’,Do you agree with Amanda Taub’s analysis that the widespread fear caused by these attacks can “divide and poison societies”? Explain.,5
6939,"Teaching Kids Coding, by the Book",The growing emphasis on teaching kids computer literacy and programming skills has started to shape children’s fiction.,5
6940,Tech Backlash Grows as Investors Press Apple to Act on Children’s Use,"Apple should give parents more tools to curb technology use by children and study the health effects of excessive screen time, two big funds said.",5
6941,"Tech Executives Are Contrite About Election Meddling, but Make Few Promises on Capitol Hill","Facebook, Twitter and Google all acknowledged ahead of hearings that Russia’s use of their platforms to sway the American electorate was bigger than previously acknowledged.",5
6942,Tech Firms Add $300 Million to Trump Administration’s Computer Science Push,Many of the country’s largest technology companies pledged Tuesday to help finance an initiative meant to prepare American students for careers in so-called STEM fields.,5
6943,Tech and Real Estate Lift the Fortunes of China’s Richest,"China’s real estate and tech moguls took the top spots on a survey of rich people, but the country’s former wealthiest tycoon has seen his fortunes shrink.",8
6944,"Technology Used to Track Players’ Steps Now Charts Their Sleep, Too","The wearable technologies that colleges use to track players’ performance on the field now can follow them everywhere, collecting even more data for programs to study.",5
6945,Tech’s Damaging Myth of the Loner Genius Nerd,"In truth, interpersonal skills like collaboration, communication and empathy are vital to career success in technology.",5
6946,Ted Cruz 2.0? Senator Adjusts With Trump in Office and Houston Under Water,"As he prepares for re-election next year, Senator Ted Cruz faces a challenge in helping millions of people — in his hometown, Houston, and beyond — rebuild after Hurricane Harvey.",0
6947,Ted Cruz: A Pressure Point for North Korea,The regime in Pyongyang has long sponsored terrorism. American policy should once again reflect that reality.,5
6948,Teenager Charged With Manslaughter in Attack at Subway Station,"The police say that Edward Cordero, 18, who was charged with three felonies, punched Jacinto Suarez, knocking him onto the subway tracks. Mr. Suarez later died.",7
6949,Teenagers Recorded a Drowning Man and Laughed,"They can’t be prosecuted for failing to help him or call 911, the Florida authorities said, but the police are still exploring legal options.",7
6950,"Teenagers, Stop Asking for Nude Photos",A new study of girls’ experiences with sexting found that over two-thirds had been asked to send explicit images.,7
6951,Tel Aviv’s Toy-Block Tower Measures Up for a Record,"Half a million toy bricks were used for the community project, carried out in memory of an 8-year-old who died of cancer.",5
6952,Tell Us 5 Things About Your Book: ‘Reading With Patrick’,"Michelle Kuo talks about her experience teaching a troubled student in Arkansas, first in school and then while he sat in jail on a murder charge.",5
6953,Telling the Truth About the Cost of War,"As civilian casualties appear to rise, the American military is not acknowledging the extent of the problem.",7
6954,Temperatures in Alaska Were So High That Computers Said ‘No Way’,Welcome to the Climate Fwd: newsletter. The New York Times climate team emails readers once a week with stories and insights about climate change. Sign up here to get it in your inbox.,5
6956,Tencent of China Raises Stake in Struggling Snap,"The announcement came a day after Snap reported disappointing results for its third quarter, which sent its shares sharply lower.",0
6957,Tending to the Rituals of My Lost and Found Father,"I used to see his idiosyncrasies as a way to bully me. Now, I find his routines a godsend. A boat we can climb into and row together.",5
6958,Tennessee’s Bob Corker Announces Retirement from Senate,"Senator Bob Corker, the Tennessee Republican who chairs the Senate Foreign Relations Committee, announced on Tuesday that he will not seek re-election.",5
6959,Tensions Build in Jerusalem and Beyond Over Trump Declaration,Security forces braced for more demonstrations against the U.S. decision to recognize the city as Israel’s capital.,1
6960,"Terror Suspect Brought to U.S. for Trial, Breaking From Trump Rhetoric",Attorney General Jeff Sessions has adamantly favored holding suspects in Guantánamo Bay. That rhetoric is meeting the reality of fighting terrorism in 2017.,5
6961,Terrorism Is Faster Than Twitter,"Before the recent attack in Lower Manhattan, an ISIS online publication offered tips on how to use a truck for “reaping large numbers of casualties.”",1
6962,Terrorizing if Not Clearly Terrorist: What to Call the Las Vegas Attack?,"By definition, terrorism requires a political, ideological or religious motive. But the Las Vegas gunman seems a blank slate, made for speculation.",7
6963,Terry Downes Dies at 81; Middleweight Champion Was Britain’s Pride,"Downes was a middleweight champion who fought all but two of his bouts in Britain, defeating a fading Sugar Ray Robinson in 1962.",8
6964,"Tesla Boosts Car Battery Power During Irma, Raising Questions of Control","The company remotely enabled free software upgrades for Florida drivers during the hurricane, sparking questions about Tesla’s oversight.",5
6965,Tesla Plant in China May Be a First,Tesla is said to be moving closer to becoming the first foreign car company to have a wholly owned manufacturing operation in the country.,5
6966,"Tesla Reports New Setback for Model 3, With Output Lagging",Production of the electric-car maker’s mass-market offering was far below forecasts in the fourth quarter. The report sent the company’s shares lower.,5
6967,"Tesla Unveils $35,000 Model 3 Sedan","Elon Musk, the C.E.O., delivered 30 to employees chosen to be the first owners. The electric-car maker will be challenged to meet the sizable demand.",5
